ts_code,symbol,name,area,industry,market,list_date
603387.SH,603387,基蛋生物,江苏,医疗保健,主板,20170717
002879.SZ,002879,长缆科技,湖南,电气设备,主板,20170707
603196.SH,603196,日播时尚,上海,服饰,主板,20170531
603978.SH,603978,深圳新星,深圳,小金属,主板,20170807
601108.SH,601108,财通证券,浙江,证券,主板,20171024
001332.SZ,001332,锡装股份,江苏,专用机械,主板,20220920
603042.SH,603042,华脉科技,江苏,通信设备,主板,20170602
603587.SH,603587,地素时尚,上海,服饰,主板,20180622
002893.SZ,002893,京能热力,北京,供气供热,主板,20170915
603725.SH,603725,天安新材,广东,塑料,主板,20170906
603985.SH,603985,恒润股份,江苏,电气设备,主板,20170505
603619.SH,603619,中曼石油,上海,石油开采,主板,20171117
603938.SH,603938,三孚股份,河北,化工原料,主板,20170628
603711.SH,603711,香飘飘,浙江,软饮料,主板,20171130
603880.SH,603880,南卫股份,江苏,医疗保健,主板,20170807
002884.SZ,002884,凌霄泵业,广东,机械基件,主板,20170711
603767.SH,603767,中马传动,浙江,汽车配件,主板,20170613
603079.SH,603079,圣达生物,浙江,食品,主板,20170823
601155.SH,601155,新城控股,江苏,区域地产,主板,20151204
603055.SH,603055,台华新材,浙江,纺织,主板,20170921
603535.SH,603535,嘉诚国际,广东,仓储物流,主板,20170808
603233.SH,603233,大参林,广东,医药商业,主板,20170731
601019.SH,601019,山东出版,山东,出版业,主板,20171122
603289.SH,603289,泰瑞机器,浙江,专用机械,主板,20171031
603110.SH,603110,东方材料,安徽,染料涂料,主板,20171013
002883.SZ,002883,中设股份,江苏,建筑工程,主板,20170620
603226.SH,603226,菲林格尔,上海,家居用品,主板,20170615
603648.SH,603648,畅联股份,上海,仓储物流,主板,20170913
603916.SH,603916,苏博特,江苏,化工原料,主板,20171110
603683.SH,603683,晶华新材,上海,化工原料,主板,20171020
603933.SH,603933,睿能科技,福建,元器件,主板,20170706
002887.SZ,002887,绿茵生态,天津,环境保护,主板,20170801
002909.SZ,002909,集泰股份,广东,化工原料,主板,20171026
603286.SH,603286,日盈电子,江苏,汽车配件,主板,20170627
603329.SH,603329,上海雅仕,上海,仓储物流,主板,20171229
603809.SH,603809,豪能股份,四川,汽车配件,主板,20171128
601162.SH,601162,天风证券,湖北,证券,主板,20181019
001979.SZ,001979,招商蛇口,深圳,全国地产,主板,20151230
603757.SH,603757,大元泵业,浙江,机械基件,主板,20170711
002827.SZ,002827,高争民爆,西藏,化工原料,主板,20161209
603326.SH,603326,我乐家居,江苏,家居用品,主板,20170616
603980.SH,603980,吉华集团,浙江,染料涂料,主板,20170615
603458.SH,603458,勘设股份,贵州,建筑工程,主板,20170809
603260.SH,603260,合盛硅业,浙江,化工原料,主板,20171030
601619.SH,601619,嘉泽新能,宁夏,新型电力,主板,20170720
002890.SZ,002890,弘宇股份,山东,农用机械,主板,20170802
601949.SH,601949,中国出版,北京,出版业,主板,20170821
603617.SH,603617,君禾股份,浙江,机械基件,主板,20170703
003006.SZ,003006,百亚股份,重庆,造纸,主板,20200921
603882.SH,603882,XD金域医,广东,医疗保健,主板,20170908
002826.SZ,002826,易明医药,西藏,化学制药,主板,20161209
603136.SH,603136,天目湖,江苏,旅游景点,主板,20170927
603801.SH,603801,志邦家居,安徽,家居用品,主板,20170630
002888.SZ,002888,惠威科技,广东,元器件,主板,20170721
002885.SZ,002885,京泉华,深圳,元器件,主板,20170627
603707.SH,603707,健友股份,江苏,生物制药,主板,20170719
600918.SH,600918,中泰证券,山东,证券,主板,20200603
603380.SH,603380,易德龙,江苏,元器件,主板,20170622
002881.SZ,002881,美格智能,深圳,元器件,主板,20170622
603922.SH,603922,金鸿顺,江苏,汽车配件,主板,20171023
603305.SH,603305,旭升集团,浙江,汽车配件,主板,20170710
603129.SH,603129,春风动力,浙江,摩托车,主板,20170818
002891.SZ,002891,中宠股份,山东,饲料,主板,20170821
603365.SH,603365,水星家纺,上海,纺织,主板,20171120
603106.SH,603106,恒银科技,天津,IT设备,主板,20170920
600901.SH,600901,江苏金租,江苏,多元金融,主板,20180301
002897.SZ,002897,意华股份,浙江,元器件,主板,20170907
603500.SH,603500,祥和实业,浙江,运输设备,主板,20170904
002895.SZ,002895,川恒股份,贵州,化工原料,主板,20170825
002901.SZ,002901,大博医疗,福建,医疗保健,主板,20170922
603976.SH,603976,正川股份,重庆,医疗保健,主板,20170822
001218.SZ,001218,丽臣实业,湖南,化工原料,主板,20211015
603386.SH,603386,骏亚科技,广东,元器件,主板,20170912
603605.SH,603605,珀莱雅,浙江,日用化工,主板,20171115
603183.SH,603183,建研院,江苏,建筑工程,主板,20170905
603363.SH,603363,傲农生物,福建,饲料,主板,20170926
603181.SH,603181,皇马科技,浙江,化工原料,主板,20170824
603321.SH,603321,梅轮电梯,浙江,运输设备,主板,20170915
603076.SH,603076,乐惠国际,浙江,专用机械,主板,20171113
603083.SH,603083,剑桥科技,上海,通信设备,主板,20171110
605151.SH,605151,西上海,上海,汽车配件,主板,20201215
002892.SZ,002892,科力尔,湖南,电气设备,主板,20170817
002920.SZ,002920,德赛西威,广东,汽车配件,主板,20171226
603087.SH,603087,甘李药业,北京,生物制药,主板,20200629
603499.SH,603499,翔港科技,上海,广告包装,主板,20171016
603659.SH,603659,璞泰来,上海,化工原料,主板,20171103
603283.SH,603283,赛腾股份,江苏,专用机械,主板,20171225
603533.SH,603533,掌阅科技,北京,互联网,主板,20170921
603429.SH,603429,集友股份,安徽,广告包装,主板,20170124
600025.SH,600025,华能水电,云南,水力发电,主板,20171215
002970.SZ,002970,锐明技术,深圳,IT设备,主板,20191217
002918.SZ,002918,蒙娜丽莎,广东,陶瓷,主板,20171219
003033.SZ,003033,征和工业,山东,汽车配件,主板,20210111
603967.SH,603967,中创物流,山东,仓储物流,主板,20190429
603103.SH,603103,横店影视,浙江,影视音像,主板,20171012
603709.SH,603709,中源家居,浙江,家居用品,主板,20180208
003036.SZ,003036,泰坦股份,浙江,纺织机械,主板,20210128
605108.SH,605108,同庆楼,安徽,酒店餐饮,主板,20200716
601330.SH,601330,绿色动力,深圳,环境保护,主板,20180611
002919.SZ,002919,名臣健康,广东,互联网,主板,20171218
601068.SH,601068,中铝国际,北京,建筑工程,主板,20180831
605296.SH,605296,神农集团,云南,农业综合,主板,20210528
002921.SZ,002921,联诚精密,山东,汽车配件,主板,20171227
603917.SH,603917,合力科技,浙江,汽车配件,主板,20171204
002903.SZ,002903,宇环数控,湖南,机床制造,主板,20171013
002899.SZ,002899,英派斯,山东,文教休闲,主板,20170915
603214.SH,603214,爱婴室,上海,百货,主板,20180330
002896.SZ,002896,中大力德,浙江,机械基件,主板,20170829
603507.SH,603507,振江股份,江苏,电气设备,主板,20171106
603392.SH,603392,万泰生物,北京,生物制药,主板,20200429
603893.SH,603893,瑞芯微,福建,半导体,主板,20200207
605006.SH,605006,山东玻纤,山东,玻璃,主板,20200903
600968.SH,600968,海油发展,北京,石油开采,主板,20190626
603655.SH,603655,朗博科技,江苏,汽车配件,主板,20171229
002908.SZ,002908,德生科技,广东,软件服务,主板,20171020
603829.SH,603829,洛凯股份,江苏,电气设备,主板,20171017
603466.SH,603466,风语筑,上海,文教休闲,主板,20171020
002912.SZ,002912,中新赛克,深圳,IT设备,主板,20171121
603506.SH,603506,南都物业,浙江,房产服务,主板,20180201
001227.SZ,001227,兰州银行,甘肃,银行,主板,20220117
002907.SZ,002907,华森制药,重庆,中成药,主板,20171020
002922.SZ,002922,伊戈尔,广东,电气设备,主板,20171229
603895.SH,603895,天永智能,上海,专用机械,主板,20180122
605136.SH,605136,丽人丽妆,上海,其他商业,主板,20200929
603912.SH,603912,佳力图,江苏,专用机械,主板,20171101
002999.SZ,002999,天禾股份,广东,批发业,主板,20200903
002915.SZ,002915,中欣氟材,浙江,化工原料,主板,20171205
002939.SZ,002939,长城证券,深圳,证券,主板,20181026
002913.SZ,002913,奥士康,湖南,元器件,主板,20171201
002925.SZ,002925,盈趣科技,福建,元器件,主板,20180115
002945.SZ,002945,华林证券,西藏,证券,主板,20190117
603848.SH,603848,好太太,广东,家居用品,主板,20171201
002958.SZ,002958,青农商行,山东,银行,主板,20190326
603607.SH,603607,京华激光,浙江,造纸,主板,20171025
601528.SH,601528,瑞丰银行,浙江,银行,主板,20210625
603685.SH,603685,晨丰科技,浙江,电气设备,主板,20171127
603661.SH,603661,恒林股份,浙江,家居用品,主板,20171121
603356.SH,603356,华菱精工,安徽,运输设备,主板,20180124
603676.SH,603676,卫信康,西藏,化学制药,主板,20170721
002966.SZ,002966,苏州银行,江苏,银行,主板,20190802
601860.SH,601860,紫金银行,江苏,银行,主板,20190103
002910.SZ,002910,庄园牧场,甘肃,乳制品,主板,20171031
603578.SH,603578,三星新材,浙江,家用电器,主板,20170306
002948.SZ,002948,青岛银行,山东,银行,主板,20190116
603278.SH,603278,大业股份,山东,钢加工,主板,20171113
600903.SH,600903,贵州燃气,贵州,供气供热,主板,20171107
601456.SH,601456,国联民生,江苏,证券,主板,20200731
603871.SH,603871,嘉友国际,北京,仓储物流,主板,20180206
002936.SZ,002936,郑州银行,河南,银行,主板,20180919
002917.SZ,002917,金奥博,深圳,化工原料,主板,20171208
002864.SZ,002864,盘龙药业,陕西,中成药,主板,20171116
605158.SH,605158,华达新材,浙江,钢加工,主板,20200805
603590.SH,603590,康辰药业,北京,生物制药,主板,20180827
603161.SH,603161,科华控股,江苏,汽车配件,主板,20180105
603059.SH,603059,倍加洁,江苏,日用化工,主板,20180302
600928.SH,600928,西安银行,陕西,银行,主板,20190301
603109.SH,603109,神驰机电,重庆,电气设备,主板,20191231
002989.SZ,002989,中天精装,深圳,装修装饰,主板,20200610
002916.SZ,002916,深南电路,深圳,元器件,主板,20171213
603379.SH,603379,三美股份,浙江,化工原料,主板,20190402
002928.SZ,002928,华夏航空,贵州,空运,主板,20180302
603949.SH,603949,雪龙集团,浙江,汽车配件,主板,20200310
603486.SH,603486,科沃斯,江苏,家用电器,主板,20180528
601200.SH,601200,上海环境,上海,环境保护,主板,20170331
603225.SH,603225,新凤鸣,浙江,化纤,主板,20170418
002995.SZ,002995,天地在线,北京,互联网,主板,20200805
601990.SH,601990,南京证券,江苏,证券,主板,20180613
603733.SH,603733,仙鹤股份,浙江,造纸,主板,20180420
603897.SH,603897,长城科技,浙江,电气设备,主板,20180410
603890.SH,603890,春秋电子,江苏,元器件,主板,20171212
603666.SH,603666,亿嘉和,江苏,专用机械,主板,20180612
002978.SZ,002978,安宁股份,四川,小金属,主板,20200417
603596.SH,603596,伯特利,安徽,汽车配件,主板,20180427
002873.SZ,002873,新天药业,贵州,中成药,主板,20170519
603477.SH,603477,巨星农牧,四川,农业综合,主板,20171218
003003.SZ,003003,天元股份,广东,广告包装,主板,20200921
603105.SH,603105,芯能科技,浙江,电气设备,主板,20180709
002981.SZ,002981,朝阳科技,广东,元器件,主板,20200417
603722.SH,603722,阿科力,江苏,化工原料,主板,20171025
603516.SH,603516,淳中科技,北京,IT设备,主板,20180202
605266.SH,605266,健之佳,云南,医药商业,主板,20201201
603301.SH,603301,振德医疗,浙江,医疗保健,主板,20180412
002931.SZ,002931,锋龙股份,浙江,机械基件,主板,20180403
603773.SH,603773,沃格光电,江西,元器件,主板,20180417
603279.SH,603279,景津装备,山东,环境保护,主板,20190729
603700.SH,603700,宁水集团,浙江,电器仪表,主板,20190122
603150.SH,603150,万朗磁塑,安徽,塑料,主板,20220124
603267.SH,603267,鸿远电子,北京,元器件,主板,20190515
002927.SZ,002927,泰永长征,贵州,电气设备,主板,20180223
603256.SH,603256,宏和科技,上海,玻璃,主板,20190719
605178.SH,605178,时空科技,北京,装修装饰,主板,20200821
603706.SH,603706,东方环宇,新疆,供气供热,主板,20180709
603353.SH,603353,和顺石油,湖南,石油贸易,主板,20200407
603220.SH,603220,中贝通信,湖北,通信设备,主板,20181115
605098.SH,605098,行动教育,上海,文教休闲,主板,20210421
603693.SH,603693,江苏新能,江苏,新型电力,主板,20180703
002992.SZ,002992,宝明科技,深圳,元器件,主板,20200803
601869.SH,601869,长飞光纤,湖北,通信设备,主板,20180720
601066.SH,601066,中信建投,北京,证券,主板,20180620
002942.SZ,002942,新农股份,浙江,农药化肥,主板,20181205
603681.SH,603681,永冠新材,上海,化工原料,主板,20190326
603755.SH,603755,日辰股份,山东,食品,主板,20190828
603297.SH,603297,永新光学,浙江,元器件,主板,20180910
603650.SH,603650,彤程新材,上海,化工原料,主板,20180627
605088.SH,605088,冠盛股份,浙江,汽车配件,主板,20200817
002940.SZ,002940,昂利康,浙江,化学制药,主板,20181023
002937.SZ,002937,兴瑞科技,浙江,元器件,主板,20180926
603629.SH,603629,利通电子,江苏,元器件,主板,20181224
603810.SH,603810,丰山集团,江苏,农药化肥,主板,20180917
603876.SH,603876,鼎胜新材,江苏,铝,主板,20180418
603527.SH,603527,众源新材,安徽,铜,主板,20170907
603713.SH,603713,密尔克卫,上海,仓储物流,主板,20180713
603739.SH,603739,蔚蓝生物,山东,农业综合,主板,20190116
603121.SH,603121,华培动力,上海,汽车配件,主板,20190111
603192.SH,603192,汇得科技,上海,化工原料,主板,20180828
002941.SZ,002941,新疆交建,新疆,建筑工程,主板,20181128
601236.SH,601236,红塔证券,云南,证券,主板,20190705
603790.SH,603790,雅运股份,上海,染料涂料,主板,20180912
603915.SH,603915,国茂股份,江苏,机械基件,主板,20190614
603277.SH,603277,银都股份,浙江,专用机械,主板,20170911
603657.SH,603657,春光科技,浙江,家用电器,主板,20180730
603662.SH,603662,柯力传感,浙江,电器仪表,主板,20190806
603259.SH,603259,药明康德,江苏,化学制药,主板,20180508
605183.SH,605183,确成股份,江苏,化工原料,主板,20201207
603080.SH,603080,新疆火炬,新疆,供气供热,主板,20180103
603697.SH,603697,有友食品,重庆,食品,主板,20190508
003010.SZ,003010,若羽臣,广东,互联网,主板,20200925
001210.SZ,001210,金房能源,北京,供气供热,主板,20210729
603937.SH,603937,丽岛新材,江苏,铝,主板,20171102
003012.SZ,003012,东鹏控股,广东,陶瓷,主板,20201019
600933.SH,600933,爱柯迪,浙江,汽车配件,主板,20171117
601319.SH,601319,中国人保,北京,保险,主板,20181116
002952.SZ,002952,亚世光电,辽宁,元器件,主板,20190328
002946.SZ,002946,新乳业,四川,乳制品,主板,20190125
603332.SH,603332,苏州龙杰,江苏,化纤,主板,20190117
002947.SZ,002947,恒铭达,江苏,元器件,主板,20190201
603613.SH,603613,国联股份,北京,互联网,主板,20190730
002967.SZ,002967,广电计量,广东,电器仪表,主板,20191108
601298.SH,601298,青岛港,山东,港口,主板,20190121
001330.SZ,001330,博纳影业,新疆,影视音像,主板,20220818
603068.SH,603068,博通集成,上海,半导体,主板,20190415
002996.SZ,002996,顺博合金,重庆,铝,主板,20200828
002943.SZ,002943,宇晶股份,湖南,机床制造,主板,20181129
001296.SZ,001296,长江材料,重庆,其他建材,主板,20211224
601916.SH,601916,浙商银行,浙江,银行,主板,20191126
002938.SZ,002938,鹏鼎控股,深圳,元器件,主板,20180918
002950.SZ,002950,奥美医疗,湖北,医疗保健,主板,20190311
603351.SH,603351,威尔药业,江苏,化学制药,主板,20190130
603045.SH,603045,福达合金,浙江,小金属,主板,20180517
002949.SZ,002949,华阳国际,深圳,建筑工程,主板,20190226
601187.SH,601187,厦门银行,福建,银行,主板,20201027
603348.SH,603348,文灿股份,广东,汽车配件,主板,20180426
603583.SH,603583,捷昌驱动,浙江,电气设备,主板,20180921
601577.SH,601577,长沙银行,湖南,银行,主板,20180926
001965.SZ,001965,招商公路,天津,路桥,主板,20171225
001201.SZ,001201,东瑞股份,广东,农业综合,主板,20210428
603863.SH,603863,松炀资源,广东,造纸,主板,20190621
002951.SZ,002951,金时科技,四川,广告包装,主板,20190315
603712.SH,603712,七一二,天津,通信设备,主板,20180226
603187.SH,603187,海容冷链,山东,机械基件,主板,20181129
002956.SZ,002956,西麦食品,广西,食品,主板,20190619
002929.SZ,002929,润建股份,广西,通信设备,主板,20180301
600929.SH,600929,雪天盐业,湖南,食品,主板,20180326
002932.SZ,002932,明德生物,湖北,医疗保健,主板,20180710
002957.SZ,002957,科瑞技术,深圳,专用机械,主板,20190726
603927.SH,603927,中科软,北京,软件服务,主板,20190909
001236.SZ,001236,弘业期货,江苏,多元金融,主板,20220805
601698.SH,601698,中国卫通,北京,电信运营,主板,20190628
603867.SH,603867,新化股份,浙江,化工原料,主板,20190627
603687.SH,603687,大胜达,浙江,广告包装,主板,20190726
603212.SH,603212,赛伍技术,江苏,塑料,主板,20200430
603236.SH,603236,移远通信,上海,通信设备,主板,20190716
603327.SH,603327,福蓉科技,四川,元器件,主板,20190523
603956.SH,603956,威派格,上海,专用机械,主板,20190222
600989.SH,600989,宝丰能源,宁夏,化工原料,主板,20190516
603115.SH,603115,海星股份,江苏,铝,主板,20190809
603982.SH,603982,泉峰汽车,江苏,汽车配件,主板,20190522
603786.SH,603786,科博达,上海,汽车配件,主板,20191015
603530.SH,603530,神马电力,江苏,电气设备,主板,20190805
601077.SH,601077,渝农商行,重庆,银行,主板,20191029
002930.SZ,002930,宏川智慧,广东,仓储物流,主板,20180328
002982.SZ,002982,湘佳股份,湖南,农业综合,主板,20200424
601138.SH,601138,工业富联,深圳,通信设备,主板,20180608
601615.SH,601615,明阳智能,广东,电气设备,主板,20190123
603992.SH,603992,松霖科技,福建,家居用品,主板,20190826
002962.SZ,002962,五方光电,湖北,元器件,主板,20190917
002984.SZ,002984,森麒麟,山东,汽车配件,主板,20200911
605299.SH,605299,舒华体育,福建,文教休闲,主板,20201215
002933.SZ,002933,新兴装备,北京,航空,主板,20180828
002959.SZ,002959,小熊电器,广东,家用电器,主板,20190823
603815.SH,603815,交建股份,安徽,建筑工程,主板,20191021
603551.SH,603551,奥普科技,浙江,家居用品,主板,20200115
601963.SH,601963,重庆银行,重庆,银行,主板,20210205
002955.SZ,002955,鸿合科技,深圳,IT设备,主板,20190523
603995.SH,603995,甬金股份,浙江,特种钢,主板,20191224
603053.SH,603053,成都燃气,四川,供气供热,主板,20191217
002963.SZ,002963,豪尔赛,北京,装修装饰,主板,20191028
002973.SZ,002973,侨银股份,广东,环境保护,主板,20200106
003816.SZ,003816,中国广核,深圳,新型电力,主板,20190826
603529.SH,603529,爱玛科技,天津,摩托车,主板,20210615
603489.SH,603489,八方股份,江苏,电气设备,主板,20191111
603390.SH,603390,通达电气,广东,汽车配件,主板,20191125
605368.SH,605368,蓝天燃气,河南,供气供热,主板,20210129
002969.SZ,002969,嘉美包装,安徽,广告包装,主板,20191202
603719.SH,603719,良品铺子,湖北,食品,主板,20200224
605339.SH,605339,南侨食品,上海,食品,主板,20210518
003043.SZ,003043,华亚智能,江苏,半导体,主板,20210406
603950.SH,603950,长源东谷,湖北,汽车配件,主板,20200526
002968.SZ,002968,新大正,重庆,房产服务,主板,20191203
603610.SH,603610,麒盛科技,浙江,家居用品,主板,20191029
002971.SZ,002971,和远气体,湖北,化工原料,主板,20200113
601609.SH,601609,金田股份,浙江,铜,主板,20200422
603195.SH,603195,公牛集团,浙江,家用电器,主板,20200206
605090.SH,605090,九丰能源,江西,供气供热,主板,20210525
002972.SZ,002972,科安达,深圳,运输设备,主板,20191227
002977.SZ,002977,天箭科技,四川,通信设备,主板,20200317
603290.SH,603290,斯达半导,浙江,半导体,主板,20200204
603948.SH,603948,建业股份,浙江,化工原料,主板,20200302
600956.SH,600956,新天绿能,河北,供气供热,主板,20200629
002980.SZ,002980,华盛昌,深圳,电器仪表,主板,20200415
605128.SH,605128,上海沿浦,上海,汽车配件,主板,20200915
605289.SH,605289,罗曼股份,上海,建筑工程,主板,20210426
601696.SH,601696,中银证券,上海,证券,主板,20200226
002975.SZ,002975,博杰股份,广东,专用机械,主板,20200205
605111.SH,605111,新洁能,江苏,半导体,主板,20200928
605358.SH,605358,立昂微,浙江,半导体,主板,20200911
603221.SH,603221,爱丽家居,江苏,家居用品,主板,20200323
605198.SH,605198,安德利,山东,软饮料,主板,20200918
603439.SH,603439,三力制药,贵州,中成药,主板,20200428
002985.SZ,002985,北摩高科,北京,航空,主板,20200429
601975.SH,601975,招商南油,江苏,水运,主板,20190108
605333.SH,605333,沪光股份,江苏,汽车配件,主板,20200818
601827.SH,601827,三峰环境,重庆,环境保护,主板,20200605
601778.SH,601778,晶科科技,江西,新型电力,主板,20200519
601702.SH,601702,华峰铝业,上海,铝,主板,20200907
605288.SH,605288,凯迪股份,江苏,电气设备,主板,20200601
002976.SZ,002976,瑞玛精密,江苏,汽车配件,主板,20200306
001313.SZ,001313,粤海饲料,广东,饲料,主板,20220216
002983.SZ,002983,芯瑞达,安徽,元器件,主板,20200428
601598.SH,601598,中国外运,北京,仓储物流,主板,20190118
003008.SZ,003008,开普检测,河南,电气设备,主板,20200923
002987.SZ,002987,京北方,北京,软件服务,主板,20200507
002993.SZ,002993,奥海科技,广东,元器件,主板,20200817
603565.SH,603565,中谷物流,上海,水运,主板,20200925
605008.SH,605008,长鸿高科,浙江,橡胶,主板,20200821
002986.SZ,002986,宇新股份,广东,化工原料,主板,20200602
603095.SH,603095,越剑智能,浙江,纺织机械,主板,20200415
605001.SH,605001,威奥股份,山东,运输设备,主板,20200522
605100.SH,605100,华丰股份,山东,机械基件,主板,20200811
002988.SZ,002988,豪美新材,广东,铝,主板,20200518
002991.SZ,002991,甘源食品,江西,食品,主板,20200731
605188.SH,605188,国光连锁,江西,超市连锁,主板,20200728
605166.SH,605166,聚合顺,浙江,化纤,主板,20200618
605050.SH,605050,XD福然德,上海,仓储物流,主板,20200924
605168.SH,605168,三人行,陕西,互联网,主板,20200528
605389.SH,605389,长龄液压,江苏,机械基件,主板,20210322
003009.SZ,003009,中天火箭,陕西,航空,主板,20200925
605366.SH,605366,宏柏新材,江西,化工原料,主板,20200812
002990.SZ,002990,盛视科技,深圳,软件服务,主板,20200525
605118.SH,605118,力鼎光电,福建,元器件,主板,20200730
003027.SZ,003027,同兴科技,安徽,环境保护,主板,20201218
605099.SH,605099,共创草坪,江苏,文教休闲,主板,20200930
002998.SZ,002998,优彩资源,江苏,化纤,主板,20200925
002997.SZ,002997,瑞鹄模具,安徽,汽车配件,主板,20200903
003021.SZ,003021,兆威机电,深圳,元器件,主板,20201204
003001.SZ,003001,中岩大地,北京,建筑工程,主板,20201013
605228.SH,605228,神通科技,浙江,汽车配件,主板,20210120
605388.SH,605388,均瑶健康,湖北,乳制品,主板,20200818
605066.SH,605066,天正电气,浙江,电气设备,主板,20200807
605180.SH,605180,华生科技,浙江,纺织,主板,20210430
605222.SH,605222,起帆电缆,上海,电气设备,主板,20200731
603408.SH,603408,建霖家居,福建,家居用品,主板,20200730
605009.SH,605009,豪悦护理,浙江,造纸,主板,20200911
605169.SH,605169,洪通燃气,新疆,供气供热,主板,20201030
605398.SH,605398,新炬网络,上海,软件服务,主板,20210121
605116.SH,605116,奥锐特,浙江,化学制药,主板,20200921
605318.SH,605318,法狮龙,浙江,其他建材,主板,20200803
605123.SH,605123,派克新材,江苏,航空,主板,20200825
605399.SH,605399,晨光新材,江西,化工原料,主板,20200804
605003.SH,605003,众望布艺,浙江,纺织,主板,20200908
605369.SH,605369,拱东医疗,浙江,医疗保健,主板,20200916
003013.SZ,003013,地铁设计,广东,建筑工程,主板,20201022
601665.SH,601665,齐鲁银行,山东,银行,主板,20210618
003019.SZ,003019,宸展光电,福建,元器件,主板,20201117
003022.SZ,003022,联泓新科,山东,化工原料,主板,20201208
605377.SH,605377,华旺科技,浙江,造纸,主板,20201228
605500.SH,605500,森林包装,浙江,造纸,主板,20201222
605218.SH,605218,伟时电子,江苏,元器件,主板,20200928
605177.SH,605177,东亚药业,浙江,化学制药,主板,20201125
603102.SH,603102,百合股份,山东,医疗保健,主板,20220125
605133.SH,605133,嵘泰股份,江苏,汽车配件,主板,20210224
605255.SH,605255,天普股份,浙江,汽车配件,主板,20200825
003000.SZ,003000,劲仔食品,湖南,食品,主板,20200914
601568.SH,601568,北元集团,陕西,化工原料,主板,20201020
003011.SZ,003011,海象新材,浙江,家居用品,主板,20200930
605007.SH,605007,五洲特纸,浙江,造纸,主板,20201110
003005.SZ,003005,竞业达,北京,软件服务,主板,20200922
605077.SH,605077,华康股份,浙江,食品,主板,20210209
605055.SH,605055,迎丰股份,浙江,纺织,主板,20210129
003023.SZ,003023,彩虹集团,四川,家用电器,主板,20201211
003007.SZ,003007,直真科技,北京,软件服务,主板,20200923
605186.SH,605186,健麾信息,上海,专用机械,主板,20201222
003026.SZ,003026,中晶科技,浙江,半导体,主板,20201218
603112.SH,603112,华翔股份,山西,机械基件,主板,20200917
605122.SH,605122,四方新材,重庆,水泥,主板,20210310
605338.SH,605338,巴比食品,上海,食品,主板,20201012
605336.SH,605336,帅丰电器,浙江,家用电器,主板,20201019
003028.SZ,003028,振邦智能,深圳,元器件,主板,20201228
605268.SH,605268,王力安防,浙江,家居用品,主板,20210224
605179.SH,605179,一鸣食品,浙江,乳制品,主板,20201228
601279.SH,601279,英利汽车,吉林,汽车配件,主板,20210415
605337.SH,605337,李子园,浙江,乳制品,主板,20210208
603759.SH,603759,海天股份,四川,水务,主板,20210326
603155.SH,603155,新亚强,江苏,化工原料,主板,20200901
003015.SZ,003015,日久光电,江苏,元器件,主板,20201021
605069.SH,605069,正和生态,北京,环境保护,主板,20210816
003029.SZ,003029,吉大正元,吉林,软件服务,主板,20201224
605155.SH,605155,西大门,浙江,家居用品,主板,20201231
605005.SH,605005,合兴股份,浙江,汽车配件,主板,20210119
003017.SZ,003017,大洋生物,浙江,化工原料,主板,20201026
601658.SH,601658,邮储银行,北京,银行,主板,20191210
605258.SH,605258,协和电子,江苏,元器件,主板,20201203
605060.SH,605060,联德股份,浙江,机械基件,主板,20210301
003018.SZ,003018,金富科技,广东,塑料,主板,20201106
605117.SH,605117,德业股份,浙江,电气设备,主板,20210420
605068.SH,605068,明新旭腾,浙江,汽车配件,主板,20201123
605018.SH,605018,长华集团,浙江,汽车配件,主板,20200929
605058.SH,605058,澳弘电子,江苏,元器件,主板,20201021
605277.SH,605277,新亚电子,浙江,元器件,主板,20210106
605298.SH,605298,必得科技,江苏,运输设备,主板,20210301
605196.SH,605196,华通线缆,河北,电气设备,主板,20210511
603931.SH,603931,格林达,浙江,化工原料,主板,20200819
605011.SH,605011,杭州热电,浙江,供气供热,主板,20210630
605378.SH,605378,野马电池,浙江,电气设备,主板,20210412
605376.SH,605376,博迁新材,江苏,小金属,主板,20201208
600916.SH,600916,中国黄金,北京,服饰,主板,20210205
601686.SH,601686,友发集团,天津,钢加工,主板,20201204
605319.SH,605319,无锡振华,江苏,汽车配件,主板,20210607
605208.SH,605208,永茂泰,上海,铝,主板,20210308
601156.SH,601156,东航物流,上海,仓储物流,主板,20210609
605162.SH,605162,新中港,浙江,供气供热,主板,20210707
601825.SH,601825,沪农商行,上海,银行,主板,20210819
003030.SZ,003030,祖名股份,浙江,食品,主板,20210106
605305.SH,605305,中际联合,北京,工程机械,主板,20210506
605286.SH,605286,同力天启,江苏,运输设备,主板,20210322
003031.SZ,003031,中瓷电子,河北,元器件,主板,20210104
605300.SH,605300,佳禾食品,江苏,乳制品,主板,20210430
603171.SH,603171,税友股份,浙江,软件服务,主板,20210630
003039.SZ,003039,顺控发展,广东,水务,主板,20210308
603324.SH,603324,盛剑科技,上海,环境保护,主板,20210407
601816.SH,601816,京沪高铁,北京,铁路,主板,20200116
001299.SZ,001299,美能能源,陕西,供气供热,主板,20221031
605086.SH,605086,龙高股份,福建,矿物制品,主板,20210416
605287.SH,605287,德才股份,山东,装修装饰,主板,20210706
605016.SH,605016,百龙创园,山东,食品,主板,20210421
600906.SH,600906,财达证券,河北,证券,主板,20210507
605080.SH,605080,浙江自然,浙江,文教休闲,主板,20210506
